,SCHOOL_NUMBER,SCHOOL_YEAR,DATA_LEVEL,DISTRICT_NUMBER,DISTRICT_NAME,SCHOOL_NAME,FACILITY_TYPE,SUBJECT_CATEGORY,EXAM_SUBJECT,COURSE_CODE,GRADE,SUB_POPULATION,REQUIRED_OR_OPTIONAL,MARK_TYPE,NUMBER_OF_MARKS,AVERAGE_PERCENT,SUM_OF_MARKS,NUMBER_OF_C_MINUS_OR_BETTER,PERCENT_OF_C_MINUS_OR_BETTER,NUMBER_OF_A,PERCENT_OF_A,NUMBER_OF_B,PERCENT_OF_B,NUMBER_OF_C_PLUS,PERCENT_OF_C_PLUS,NUMBER_OF_C,PERCENT_OF_C,NUMBER_OF_C_MINUS,PERCENT_OF_C_MINUS,NUMBER_OF_F,PERCENT_OF_F,SCHOOL_LATITUDE,SCHOOL_LONGITUDE,type_BC Public School,geometry,combined_25_5,combined_50_10,combined_5_1,combined_10_2,combined_<5_1,prop_high_speed,CENSUS_ID,MEDIAN_INCOME,LOG_MEDIAN_INCOME
282,7070001.0,2018/2019,School Level,70.0,Pacific Rim,Alberni District Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,137,65.5,8974,122,89,Msk,Msk,Msk,Msk,29,21,32,23,24,18,15,11,49.2535034,-124.7946809,1,POINT (-124.7946809 49.2535034),0.004481132075471698,0.9132075471698113,0.003537735849056604,0.0021226415094339622,0.0018867924528301887,0.9176886792452831,5923008,50823,10.836104287009055
283,7070005.0,2018/2019,School Level,70.0,Pacific Rim,Ucluelet Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,20,67.2,1343,18,90,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,48.93936994,-125.54444,1,POINT (-125.54444 48.93936994),0.046374367622259695,0.5876897133220911,0.02782462057335582,0.0,0.15598650927487354,0.6340640809443507,5923019,61888,11.033081578812967
284,7171040.0,2018/2019,School Level,71.0,Comox Valley,Georges P Vanier Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,152,68.8,10451,149,98,Msk,Msk,42,28,35,23,35,23,27,18,Msk,Msk,49.70946949,-124.9982694,1,POINT (-124.9982694 49.70946949),0.01814396192742415,0.8976799524092802,0.04342653182629387,0.0,0.007733491969066032,0.9158239143367044,5926010,57463,10.958896541403579
285,7171041.0,2018/2019,School Level,71.0,Comox Valley,Highland Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,88,75.9,6677,88,100,Msk,Msk,37,42,15,17,14,16,Msk,Msk,Msk,Msk,49.68899348,-124.9155529,1,POINT (-124.9155529 49.68899348),0.022269353128313893,0.8494167550371156,0.06645457758925416,0.0,0.04524566984800283,0.8716861081654295,5926005,69254,11.145536184114292
286,7171054.0,2018/2019,School Level,71.0,Comox Valley,Mark R. Isfeld Senior Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,165,74,12216,161,98,23,14,80,48,Msk,Msk,23,14,Msk,Msk,Msk,Msk,49.7032621,-124.9590384,1,POINT (-124.9590384 49.7032621),0.0034924330616996507,0.9965075669383003,0.0,0.0,0.0,1.0,5926010,57463,10.958896541403579
287,7272010.0,2018/2019,School Level,72.0,Campbell River,Carihi Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,156,74.2,11579,155,99,28,18,58,37,Msk,Msk,26,17,Msk,Msk,Msk,Msk,50.01409557,-125.24911,1,POINT (-125.24911 50.01409557),0.00939926440539436,0.7364119329791582,0.013077237433592154,0.07478545157335513,0.0012259910093992644,0.7458111973845526,5924034,64465,11.073877719844939
288,7272012.0,2018/2019,School Level,72.0,Campbell River,Timberline Secondary School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,141,70.4,9920,134,95,Msk,Msk,39,28,32,23,30,21,13,9,Msk,Msk,49.97982638,-125.245079,1,POINT (-125.245079 49.97982638),0.011494252873563218,0.8901149425287357,0.05563218390804598,0.003218390804597701,0.005977011494252874,0.9016091954022989,5924034,64465,11.073877719844939
289,7296335.0,2018/2019,School Level,,CAMPBELL RIVER CHRISTIAN SCHOOL SOCIETY (IATHNBR:181),Campbell River Christian School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,15,76.5,1148,15,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,50.00247805,-125.2481561,0,POINT (-125.2481561 50.00247805),0.0018450184501845018,0.9649446494464945,0.0,0.0,0.0,0.966789667896679,5924034,64465,11.073877719844939
290,7324012.0,2018/2019,School Level,73.0,Kamloops-Thompson,South Kamloops Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,159,73.8,11737,156,98,20,13,Msk,Msk,38,24,20,13,Msk,Msk,Msk,Msk,50.66632877,-120.3205156,1,POINT (-120.3205156 50.66632877),0.0024449877750611247,0.9975550122249389,0.0,0.0,0.0,1.0,5933042,73822,11.209412069145728
291,7324014.0,2018/2019,School Level,73.0,Kamloops-Thompson,Kamloops School of the Arts,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,25,71,1775,25,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,50.66502502,-120.3198655,1,POINT (-120.3198655 50.66502502),0.06521739130434782,0.5434782608695652,0.043478260869565216,0.0,0.34782608695652173,0.608695652173913,5933042,73822,11.209412069145728
292,7324044.0,2018/2019,School Level,73.0,Kamloops-Thompson,NorKam Senior Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,142,64.8,9204,134,94,Msk,Msk,26,18,41,29,35,25,31,22,Msk,Msk,50.6991403,-120.3710407,1,POINT (-120.3710407 50.6991403),0.031055900621118012,0.9611801242236024,0.0,0.007763975155279503,0.0,0.9922360248447204,5933042,73822,11.209412069145728
293,7324045.0,2018/2019,School Level,73.0,Kamloops-Thompson,Valleyview Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,167,69.2,11556,165,99,Msk,Msk,51,31,49,29,Msk,Msk,24,14,Msk,Msk,50.67667333,-120.2751239,1,POINT (-120.2751239 50.67667333),0.0359950351675631,0.7894083574679355,0.07323127844435251,0.0012412081092263137,0.025237898220935043,0.8254033926354986,5933042,73822,11.209412069145728
294,7324055.0,2018/2019,School Level,73.0,Kamloops-Thompson,Westsyde Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,108,68.6,7409,106,98,Msk,Msk,28,26,29,27,Msk,Msk,20,19,Msk,Msk,50.76717101,-120.3481901,1,POINT (-120.3481901 50.76717101),0.006001500375093774,0.8102025506376594,0.0,0.04801200300075019,0.0007501875468867217,0.8162040510127532,5933042,73822,11.209412069145728
295,7324057.0,2018/2019,School Level,73.0,Kamloops-Thompson,Sa-hali Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,132,68.7,9072,122,92,Msk,Msk,Msk,Msk,Msk,Msk,30,23,14,11,Msk,Msk,50.66395806,-120.3451338,1,POINT (-120.3451338 50.66395806),0.0,1.0,0.0,0.0,0.0,1.0,5933042,73822,11.209412069145728
296,7326005.0,2018/2019,School Level,73.0,Kamloops-Thompson,Clearwater Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,20,69.8,1395,19,95,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,51.64896962,-120.0345677,1,POINT (-120.0345677 51.64896962),0.2570789865871833,0.40312965722801786,0.029061102831594635,0.11847988077496274,0.00894187779433681,0.6602086438152012,5933067,62432,11.041833243422838
297,7373080.0,2018/2019,School Level,73.0,Kamloops-Thompson,Logan Lake Elementary Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,10,62,620,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,50.48932578,-120.815841,1,POINT (-120.815841 50.48932578),0.12059158134243458,0.11149032992036405,0.34584755403868034,0.0,0.07622298065984073,0.23208191126279865,5933035,61931,11.033776141064779
298,7373083.0,2018/2019,School Level,73.0,Kamloops-Thompson,Chase Elementary-Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,19,67.1,1275,17,89,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,50.81543511,-119.6906101,1,POINT (-119.6906101 50.81543511),0.1408170043175025,0.45566257057455994,0.11125871803387578,0.07306542676851545,0.0016605778811026237,0.5964795748920624,5933054,50560,10.83091602882074
299,7373084.0,2018/2019,School Level,73.0,Kamloops-Thompson,Barriere Elementary-Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,29,58.6,1698,22,76,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,51.18954051,-120.1284499,1,POINT (-120.1284499 51.18954051),0.1672268907563025,0.26638655462184874,0.0,0.3226890756302521,0.0,0.4336134453781513,5933074,47424,10.766883708655758
300,7396194.0,2018/2019,School Level,,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),St Ann's Academy,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,36,70,2520,35,97,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,50.6705172,-120.3372954,0,POINT (-120.3372954 50.6705172),0.0019083969465648854,0.9980916030534351,0.0,0.0,0.0,1.0,5933042,73822,11.209412069145728
301,7396838.0,2018/2019,School Level,,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),ASCEND Online Distributed Learning Prg.,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,11,78.5,864,11,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,50.69519162,-120.3609538,0,POINT (-120.3609538 50.69519162),0.011507479861910242,0.9861910241657077,0.0,0.0023014959723820483,0.0,0.997698504027618,5933042,73822,11.209412069145728
302,7399042.0,2018/2019,School Level,73.0,Kamloops-Thompson,Twin Rivers Education Centre,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,11,57.9,637,10,91,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,50.70744695,-120.3879707,1,POINT (-120.3879707 50.70744695),0.049167927382753406,0.8653555219364599,0.0264750378214826,0.0,0.0045385779122541605,0.9145234493192134,5933042,73822,11.209412069145728
303,7399103.0,2018/2019,School Level,73.0,Kamloops-Thompson,@ KOOL,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,12,67.7,812,10,83,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,50.6570074,-120.3600263,1,POINT (-120.3600263 50.6570074),0.03995229576624926,0.862850327966607,0.02623732856290996,0.0029815146094215863,0.06618962432915922,0.9028026237328562,5933042,73822,11.209412069145728
304,7429015.0,2018/2019,School Level,74.0,Gold Trail,Lillooet Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,29,62.7,1818,26,90,Msk,Msk,Msk,Msk,15,52,Msk,Msk,Msk,Msk,Msk,Msk,50.68521571,-121.9424875,1,POINT (-121.9424875 50.68521571),0.40013012361743655,0.0247234873129473,0.346779440468445,0.0,0.0071567989590110605,0.4248536109303839,5931026,53077,10.879498968386217
305,7474019.0,2018/2019,School Level,74.0,Gold Trail,Desert Sands Community School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,13,57.8,751,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,50.73415592,-121.2677641,1,POINT (-121.2677641 50.73415592),0.3210964268232991,0.21536955457660303,0.06216348507097406,0.004894762604013705,0.02643171806167401,0.5364659813999021,5933019,61248,11.022686474812627
306,7575000.0,2018/2019,School Level,75.0,Mission,Continuing Ed SD 75,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,10,57.1,571,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.15877957,-122.2855062,1,POINT (-122.2855062 49.15877957),0.08167202572347267,0.757556270096463,0.05144694533762058,0.0,0.003215434083601286,0.8392282958199356,5909056,78159,11.26650049236665
307,7575014.0,2018/2019,School Level,75.0,Mission,Mission Senior Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,285,68.8,19597,272,95,Msk,Msk,75,26,66,23,70,25,38,13,Msk,Msk,49.14110618,-122.3129219,1,POINT (-122.3129219 49.14110618),0.05941023417172593,0.9366869037294016,0.0039028620988725065,0.0,0.0,0.9960971379011275,5909056,78159,11.26650049236665
308,7876003.0,2018/2019,School Level,78.0,Fraser-Cascade,Agassiz Elem-Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,42,66.6,2798,40,95,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.23755235,-121.7635157,1,POINT (-121.7635157 49.23755235),0.12575075075075076,0.78003003003003,0.013138138138138139,0.0,0.019144144144144143,0.9057807807807807,5909032,62272,11.039267165545677
309,7965009.0,2018/2019,School Level,79.0,Cowichan Valley,Cowichan Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,211,66.2,13975,195,92,Msk,Msk,51,24,47,22,58,27,31,15,Msk,Msk,48.7812801,-123.7010846,1,POINT (-123.7010846 48.7812801),0.0,0.9629629629629629,0.005847953216374269,0.0,0.021442495126705652,0.9629629629629629,5919008,64169,11.069275507017089
310,7965039.0,2018/2019,School Level,79.0,Cowichan Valley,Frances Kelsey Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,122,68.4,8350,120,98,Msk,Msk,33,27,35,29,30,25,17,14,Msk,Msk,48.66021969,-123.5698241,1,POINT (-123.5698241 48.66021969),0.0008361204013377926,0.9866220735785953,0.002508361204013378,0.0,0.0,0.9874581939799332,5919043,77568,11.258910249988931
311,7979044.0,2018/2019,School Level,79.0,Cowichan Valley,Lake Cowichan Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,28,63.8,1787,25,89,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,48.82078196,-124.0560909,1,POINT (-124.0560909 48.82078196),0.017361111111111112,0.7638888888888888,0.00625,0.0,0.059722222222222225,0.78125,5919016,53440,10.886314808210527
312,7996005.0,2018/2019,School Level,,BRENTWOOD COLLEGE ASSOCIATION (IATHNBR:108),Brentwood College,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,77,81.9,6310,76,99,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,48.6525,-123.55529,0,POINT (-123.55529 48.6525),0.0,0.9575289575289575,0.011583011583011582,0.0,0.005791505791505791,0.9575289575289575,5919043,77568,11.258910249988931
313,7996006.0,2018/2019,School Level,,SHAWNIGAN LAKE SCHOOL SOCIETY (IATHNBR:164),Shawnigan Lake,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,55,72,3961,52,95,Msk,Msk,14,25,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,48.65735499,-123.6388876,0,POINT (-123.6388876 48.65735499),0.00937950937950938,0.9025974025974026,0.017316017316017316,0.0,0.006493506493506494,0.911976911976912,5919046,81169,11.304288679856738
314,7996017.0,2018/2019,School Level,,QUEEN MARGARET'S SCHOOL (IATHNBR:152),Queen Margaret's,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,12,72.3,867,11,92,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,48.78433494,-123.7202544,0,POINT (-123.7202544 48.78433494),0.013816925734024179,0.9556706966033391,0.016119746689694875,0.0,0.0005757052389176742,0.9694876223373633,5919008,64169,11.069275507017089
315,7996086.0,2018/2019,School Level,,DUNCAN CHRISTIAN SCHOOL ASSOCIATION (1979) (IATHNBR:129),Duncan Christian School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,15,65.8,987,13,87,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,48.78093821,-123.6906212,0,POINT (-123.6906212 48.78093821),0.015133412982875348,0.9681401831939467,0.007566706491437674,0.0,0.0035842293906810036,0.983273596176822,5919008,64169,11.069275507017089
316,8280007.0,2018/2019,School Level,82.0,Coast Mountains,Kitimat City High,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,12,57.5,690,10,83,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,54.05666635,-128.6439262,1,POINT (-128.6439262 54.05666635),0.03292894280762565,0.9549393414211439,0.008665511265164644,0.0,0.0,0.9878682842287696,5949005,92365,11.433503397992737
317,8282039.0,2018/2019,School Level,82.0,Coast Mountains,Mount Elizabeth Middle/Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,49,65.8,3226,42,86,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,54.06111577,-128.6252248,1,POINT (-128.6252248 54.06111577),0.01384083044982699,0.9619377162629758,0.01730103806228374,0.0,0.0,0.9757785467128027,5949005,92365,11.433503397992737
318,8288006.0,2018/2019,School Level,82.0,Coast Mountains,Hazelton Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,34,54.7,1861,21,62,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,13,38,55.26442362,-127.6468443,1,POINT (-127.6468443 55.26442362),0.13032736256948735,0.4336009882643607,0.31562693020382954,0.0,0.0,0.5639283508338481,5949022,66304,11.1020055061791
319,8288024.0,2018/2019,School Level,82.0,Coast Mountains,Caledonia Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,108,72.7,7850,105,97,17,16,41,38,21,19,15,14,Msk,Msk,Msk,Msk,54.52484003,-128.6065435,1,POINT (-128.6065435 54.52484003),0.00967741935483871,0.7860215053763441,0.025806451612903226,0.07096774193548387,0.0,0.7956989247311828,5949011,76769,11.248556191815522
320,8296183.0,2018/2019,School Level,,TERRACE CALVIN CHRISTIAN SCHOOL SOCIETY (IATHNBR:167),Centennial Christian School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,22,69.9,1538,22,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,54.52518173,-128.591196,0,POINT (-128.591196 54.52518173),0.03799873337555415,0.8708043065231159,0.056998100063331225,0.024699176694110196,0.0,0.9088030398986701,5949011,76769,11.248556191815522
321,8321004.0,2018/2019,School Level,83.0,North Okanagan-Shuswap,Pleasant Valley Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,84,67,5628,78,93,Msk,Msk,22,26,19,23,22,26,11,13,Msk,Msk,50.43759557,-119.2091304,1,POINT (-119.2091304 50.43759557),0.22895125553914328,0.5366814377154111,0.0054160512063023145,0.20088626292466766,0.0,0.7656326932545544,5937028,63561,11.0597553536924
322,8383035.0,2018/2019,School Level,83.0,North Okanagan-Shuswap,Salmon Arm Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,240,69.9,16771,233,97,Msk,Msk,74,31,70,29,49,20,24,10,Msk,Msk,50.7123519,-119.2537932,1,POINT (-119.2537932 50.7123519),0.13818973862536302,0.6686834462729913,0.027105517909002903,0.14375605033881897,0.0,0.8068731848983542,5939032,63646,11.06109175833445
323,8389002.0,2018/2019,School Level,83.0,North Okanagan-Shuswap,A L Fortune Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,29,64.1,1859,27,93,Msk,Msk,Msk,Msk,Msk,Msk,11,38,Msk,Msk,Msk,Msk,50.55857729,-119.1360494,1,POINT (-119.1360494 50.55857729),0.23940820443846672,0.42165433759246806,0.07195696032279758,0.17955615332885003,0.01882985877605918,0.6610625420309348,5937033,49331,10.806307965662294
324,8396240.0,2018/2019,School Level,,SHUSWAP CHRISTIAN EDUCATION SOCIETY (IATHNBR:130),King's Christian School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,14,71.6,1003,14,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,50.70232795,-119.2495487,0,POINT (-119.2495487 50.70232795),0.01568334578043316,0.964152352501867,0.0007468259895444362,0.019417475728155338,0.0,0.9798356982823002,5939032,63646,11.06109175833445
325,8396713.0,2018/2019,School Level,,ANCHOR ACADEMY SOCIETY (IATHNBR:507),Anchor Academy (DL),All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,24,64.6,1551,21,88,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,50.65963714,-119.2018432,0,POINT (-119.2018432 50.65963714),0.165961049957663,0.4690939881456393,0.0558848433530906,0.2286198137171888,0.0,0.6350550381033023,5939039,57856,10.965712443751848
326,8484012.0,2018/2019,School Level,84.0,Vancouver Island West,Gold River Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,11,63,693,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.77487217,-126.0518024,1,POINT (-126.0518024 49.77487217),0.07495069033530571,0.7258382642998028,0.0631163708086785,0.05128205128205128,0.0,0.8007889546351086,5924025,61472,11.026337065568283
327,8585018.0,2018/2019,School Level,85.0,Vancouver Island North,North Island Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,34,69.5,2362,33,97,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,50.58500773,-127.07843,1,POINT (-127.07843 50.58500773),0.16751269035532995,0.40947546531302875,0.2182741116751269,0.0008460236886632825,0.11928934010152284,0.5769881556683587,5943012,85248,11.353319934460007
328,8585026.0,2018/2019,School Level,85.0,Vancouver Island North,Port Hardy Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,33,59.4,1959,25,76,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,50.72478166,-127.506524,1,POINT (-127.506524 50.72478166),0.03601895734597156,0.5829383886255924,0.021800947867298578,0.11184834123222749,0.2018957345971564,0.618957345971564,5943023,56277,10.938041204903517
329,9156007.0,2018/2019,School Level,91.0,Nechako Lakes,Fort St James Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,35,59.2,2071,26,74,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,54.4442984,-124.2499406,1,POINT (-124.2499406 54.4442984),0.25412541254125415,0.429042904290429,0.0022002200220022,0.26512651265126513,0.0,0.6831683168316831,5951013,80896,11.300919658066475
330,9191023.0,2018/2019,School Level,91.0,Nechako Lakes,Lakes District Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,37,68.4,2530,33,89,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,54.23468529,-125.7698915,1,POINT (-125.7698915 54.23468529),0.5259938837920489,0.23180428134556574,0.03730886850152905,0.05198776758409786,0.0006116207951070336,0.7577981651376147,5951022,68267,11.131181766279958
331,9191024.0,2018/2019,School Level,91.0,Nechako Lakes,Nechako Valley Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,59,69.4,4095,56,95,Msk,Msk,14,24,15,25,17,29,Msk,Msk,Msk,Msk,54.01800563,-124.0053372,1,POINT (-124.0053372 54.01800563),0.5147569444444444,0.3559027777777778,0.0,0.1076388888888889,0.0,0.8706597222222222,5951007,82368,11.3189522909558
332,9196232.0,2018/2019,School Level,,Northside Mennonite Church Society (IATHNBR:329),Northside Christian School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,11,72,792,11,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,54.02875818,-124.041967,0,POINT (-124.041967 54.02875818),0.6459854014598541,0.14872262773722628,0.0009124087591240876,0.13047445255474452,0.0,0.7947080291970803,5951007,82368,11.3189522909558
333,9199085.0,2018/2019,School Level,91.0,Nechako Lakes,Ebus Academy,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,57,70.9,4044,55,96,Msk,Msk,23,40,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,54.01954994,-124.0071089,1,POINT (-124.0071089 54.01954994),0.08664259927797834,0.8628158844765343,0.0,0.05054151624548736,0.0,0.9494584837545127,5951007,82368,11.3189522909558
334,9343092.0,2018/2019,School Level,93.0,Conseil scolaire francophone,des Pionniers-de-Maillardville,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,14,68,952,13,93,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.2758518,-122.7610044,1,POINT (-122.7610044 49.2758518),0.0,1.0,0.0,0.0,0.0,1.0,5915039,84096,11.339714282404227
335,9361060.0,2018/2019,School Level,93.0,Conseil scolaire francophone,Victor-Brodeur,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,27,70.7,1909,26,96,Msk,Msk,11,41,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,48.43183137,-123.4011375,1,POINT (-123.4011375 48.43183137),0.0,1.0,0.0,0.0,0.0,1.0,5917040,60424,11.009141655993284
